zip_code	MSA_number	MSA_name
52055	99015	IA NONMETROPOLITAN AREA
52056	20220	Dubuque, IA MSA
52057	99015	IA NONMETROPOLITAN AREA
52060	99015	IA NONMETROPOLITAN AREA
52064	99015	IA NONMETROPOLITAN AREA
52065	20220	Dubuque, IA MSA
52066	99015	IA NONMETROPOLITAN AREA
52068	20220	Dubuque, IA MSA
52069	99015	IA NONMETROPOLITAN AREA
52070	99015	IA NONMETROPOLITAN AREA
52071	99015	IA NONMETROPOLITAN AREA
52072	99015	IA NONMETROPOLITAN AREA
52073	20220	Dubuque, IA MSA
52074	99015	IA NONMETROPOLITAN AREA
52075	99015	IA NONMETROPOLITAN AREA
52076	99015	IA NONMETROPOLITAN AREA
52077	99015	IA NONMETROPOLITAN AREA
52078	20220	Dubuque, IA MSA
52079	20220	Dubuque, IA MSA
52099	20220	Dubuque, IA MSA
52101	99015	IA NONMETROPOLITAN AREA
52131	99015	IA NONMETROPOLITAN AREA
52132	99015	IA NONMETROPOLITAN AREA
52133	99015	IA NONMETROPOLITAN AREA
52134	99015	IA NONMETROPOLITAN AREA
52135	99015	IA NONMETROPOLITAN AREA
52136	99015	IA NONMETROPOLITAN AREA
52140	99015	IA NONMETROPOLITAN AREA
52141	99015	IA NONMETROPOLITAN AREA
52142	99015	IA NONMETROPOLITAN AREA
52144	99015	IA NONMETROPOLITAN AREA
52146	99015	IA NONMETROPOLITAN AREA
52147	99015	IA NONMETROPOLITAN AREA
52149	99015	IA NONMETROPOLITAN AREA
52151	99015	IA NONMETROPOLITAN AREA
52154	99015	IA NONMETROPOLITAN AREA
52155	99015	IA NONMETROPOLITAN AREA
52156	99015	IA NONMETROPOLITAN AREA
52157	99015	IA NONMETROPOLITAN AREA
52158	99015	IA NONMETROPOLITAN AREA
52159	99015	IA NONMETROPOLITAN AREA
52160	99015	IA NONMETROPOLITAN AREA
52161	99015	IA NONMETROPOLITAN AREA
52162	99015	IA NONMETROPOLITAN AREA
52163	99015	IA NONMETROPOLITAN AREA
52164	99015	IA NONMETROPOLITAN AREA
52165	99015	IA NONMETROPOLITAN AREA
52166	99015	IA NONMETROPOLITAN AREA
52168	99015	IA NONMETROPOLITAN AREA
52169	99015	IA NONMETROPOLITAN AREA
52170	99015	IA NONMETROPOLITAN AREA
52171	99015	IA NONMETROPOLITAN AREA
52172	99015	IA NONMETROPOLITAN AREA
52175	99015	IA NONMETROPOLITAN AREA
52201	26980	Iowa City, IA MSA
52202	16300	Cedar Rapids, IA MSA
52203	99015	IA NONMETROPOLITAN AREA
52204	99015	IA NONMETROPOLITAN AREA
52205	16300	Cedar Rapids, IA MSA
52206	16300	Cedar Rapids, IA MSA
52207	99015	IA NONMETROPOLITAN AREA
52208	16300	Cedar Rapids, IA MSA
52209	16300	Cedar Rapids, IA MSA
52210	99015	IA NONMETROPOLITAN AREA
52211	99015	IA NONMETROPOLITAN AREA
52212	16300	Cedar Rapids, IA MSA
52213	16300	Cedar Rapids, IA MSA
52214	16300	Cedar Rapids, IA MSA
52215	99015	IA NONMETROPOLITAN AREA
52216	99015	IA NONMETROPOLITAN AREA
52217	99015	IA NONMETROPOLITAN AREA
52218	16300	Cedar Rapids, IA MSA
52219	16300	Cedar Rapids, IA MSA
52220	99015	IA NONMETROPOLITAN AREA
52221	99015	IA NONMETROPOLITAN AREA
52222	99015	IA NONMETROPOLITAN AREA
52223	99015	IA NONMETROPOLITAN AREA
52224	99015	IA NONMETROPOLITAN AREA
52225	99015	IA NONMETROPOLITAN AREA
52226	99015	IA NONMETROPOLITAN AREA
52227	16300	Cedar Rapids, IA MSA
52228	16300	Cedar Rapids, IA MSA
52229	16300	Cedar Rapids, IA MSA
52231	99015	IA NONMETROPOLITAN AREA
52232	99015	IA NONMETROPOLITAN AREA
52233	16300	Cedar Rapids, IA MSA
52235	26980	Iowa City, IA MSA
52236	99015	IA NONMETROPOLITAN AREA
52237	99015	IA NONMETROPOLITAN AREA
52240	26980	Iowa City, IA MSA
52241	26980	Iowa City, IA MSA
52242	26980	Iowa City, IA MSA
52243	26980	Iowa City, IA MSA
52244	26980	Iowa City, IA MSA
52245	26980	Iowa City, IA MSA
52246	26980	Iowa City, IA MSA
52247	26980	Iowa City, IA MSA
52248	99015	IA NONMETROPOLITAN AREA
52249	16300	Cedar Rapids, IA MSA
52251	99015	IA NONMETROPOLITAN AREA
52252	16300	Cedar Rapids, IA MSA
52253	16300	Cedar Rapids, IA MSA
52254	99015	IA NONMETROPOLITAN AREA
52255	99015	IA NONMETROPOLITAN AREA
52257	16300	Cedar Rapids, IA MSA
52301	99015	IA NONMETROPOLITAN AREA
52302	16300	Cedar Rapids, IA MSA
52305	16300	Cedar Rapids, IA MSA
52306	99015	IA NONMETROPOLITAN AREA
52307	99015	IA NONMETROPOLITAN AREA
52308	99015	IA NONMETROPOLITAN AREA
52309	99015	IA NONMETROPOLITAN AREA
52310	16300	Cedar Rapids, IA MSA
52312	16300	Cedar Rapids, IA MSA
52313	16300	Cedar Rapids, IA MSA
52314	16300	Cedar Rapids, IA MSA
52315	16300	Cedar Rapids, IA MSA
52316	99015	IA NONMETROPOLITAN AREA
52317	26980	Iowa City, IA MSA
52318	16300	Cedar Rapids, IA MSA
52319	26980	Iowa City, IA MSA
52320	16300	Cedar Rapids, IA MSA
52321	16300	Cedar Rapids, IA MSA
52322	26980	Iowa City, IA MSA
52323	16300	Cedar Rapids, IA MSA
52324	16300	Cedar Rapids, IA MSA
52325	99015	IA NONMETROPOLITAN AREA
52326	99015	IA NONMETROPOLITAN AREA
52327	26980	Iowa City, IA MSA
52328	16300	Cedar Rapids, IA MSA
52329	99015	IA NONMETROPOLITAN AREA
52330	99015	IA NONMETROPOLITAN AREA
52332	16300	Cedar Rapids, IA MSA
52333	26980	Iowa City, IA MSA
52334	99015	IA NONMETROPOLITAN AREA
52335	99015	IA NONMETROPOLITAN AREA
52336	16300	Cedar Rapids, IA MSA
52337	99015	IA NONMETROPOLITAN AREA
52338	26980	Iowa City, IA MSA
52339	99015	IA NONMETROPOLITAN AREA
52340	26980	Iowa City, IA MSA
52341	16300	Cedar Rapids, IA MSA
52342	99015	IA NONMETROPOLITAN AREA
52344	16300	Cedar Rapids, IA MSA
52345	16300	Cedar Rapids, IA MSA
52346	16300	Cedar Rapids, IA MSA
52347	99015	IA NONMETROPOLITAN AREA
52348	99015	IA NONMETROPOLITAN AREA
52349	16300	Cedar Rapids, IA MSA
52350	16300	Cedar Rapids, IA MSA
52351	16300	Cedar Rapids, IA MSA
52352	16300	Cedar Rapids, IA MSA
52353	26980	Iowa City, IA MSA
52354	16300	Cedar Rapids, IA MSA
52355	99015	IA NONMETROPOLITAN AREA
52356	26980	Iowa City, IA MSA
52358	99015	IA NONMETROPOLITAN AREA
52359	26980	Iowa City, IA MSA
52361	99015	IA NONMETROPOLITAN AREA
52362	16300	Cedar Rapids, IA MSA
52401	16300	Cedar Rapids, IA MSA
52402	16300	Cedar Rapids, IA MSA
52403	16300	Cedar Rapids, IA MSA
52404	16300	Cedar Rapids, IA MSA
52405	16300	Cedar Rapids, IA MSA
52406	16300	Cedar Rapids, IA MSA
52407	16300	Cedar Rapids, IA MSA
52408	16300	Cedar Rapids, IA MSA
52409	16300	Cedar Rapids, IA MSA
52410	16300	Cedar Rapids, IA MSA
52411	16300	Cedar Rapids, IA MSA
52497	16300	Cedar Rapids, IA MSA
52498	16300	Cedar Rapids, IA MSA
52499	16300	Cedar Rapids, IA MSA
52501	99015	IA NONMETROPOLITAN AREA
52530	99015	IA NONMETROPOLITAN AREA
52531	99015	IA NONMETROPOLITAN AREA
52533	99015	IA NONMETROPOLITAN AREA
52534	99015	IA NONMETROPOLITAN AREA
52535	99015	IA NONMETROPOLITAN AREA
52536	99015	IA NONMETROPOLITAN AREA
52537	99015	IA NONMETROPOLITAN AREA
52538	99015	IA NONMETROPOLITAN AREA
52540	26980	Iowa City, IA MSA
52542	99015	IA NONMETROPOLITAN AREA
52543	99015	IA NONMETROPOLITAN AREA
52544	99015	IA NONMETROPOLITAN AREA
52548	99015	IA NONMETROPOLITAN AREA
52549	99015	IA NONMETROPOLITAN AREA
52550	99015	IA NONMETROPOLITAN AREA
52551	99015	IA NONMETROPOLITAN AREA
52552	99015	IA NONMETROPOLITAN AREA
52553	99015	IA NONMETROPOLITAN AREA
52554	99015	IA NONMETROPOLITAN AREA
52555	99015	IA NONMETROPOLITAN AREA
52556	99015	IA NONMETROPOLITAN AREA
52557	99015	IA NONMETROPOLITAN AREA
52560	99015	IA NONMETROPOLITAN AREA
52561	99015	IA NONMETROPOLITAN AREA
52562	99015	IA NONMETROPOLITAN AREA
52563	99015	IA NONMETROPOLITAN AREA
52565	99015	IA NONMETROPOLITAN AREA
52566	99015	IA NONMETROPOLITAN AREA
52567	99015	IA NONMETROPOLITAN AREA
52568	99015	IA NONMETROPOLITAN AREA
52569	99015	IA NONMETROPOLITAN AREA
52570	99015	IA NONMETROPOLITAN AREA
52571	99015	IA NONMETROPOLITAN AREA
52572	99015	IA NONMETROPOLITAN AREA
52573	99015	IA NONMETROPOLITAN AREA
52574	99015	IA NONMETROPOLITAN AREA
52576	99015	IA NONMETROPOLITAN AREA
52577	99015	IA NONMETROPOLITAN AREA
52580	99015	IA NONMETROPOLITAN AREA
52581	99015	IA NONMETROPOLITAN AREA
52583	99015	IA NONMETROPOLITAN AREA
52584	99015	IA NONMETROPOLITAN AREA
52585	99015	IA NONMETROPOLITAN AREA
52586	99015	IA NONMETROPOLITAN AREA
52588	99015	IA NONMETROPOLITAN AREA
52590	99015	IA NONMETROPOLITAN AREA
52591	99015	IA NONMETROPOLITAN AREA
52593	99015	IA NONMETROPOLITAN AREA
52594	99015	IA NONMETROPOLITAN AREA
52595	99015	IA NONMETROPOLITAN AREA
52601	99015	IA NONMETROPOLITAN AREA
52619	99015	IA NONMETROPOLITAN AREA
52620	99015	IA NONMETROPOLITAN AREA
52621	26980	Iowa City, IA MSA
52623	99015	IA NONMETROPOLITAN AREA
52624	99015	IA NONMETROPOLITAN AREA
52625	99015	IA NONMETROPOLITAN AREA
52626	99015	IA NONMETROPOLITAN AREA
52627	99015	IA NONMETROPOLITAN AREA
52630	99015	IA NONMETROPOLITAN AREA
52631	99015	IA NONMETROPOLITAN AREA
52632	99015	IA NONMETROPOLITAN AREA
52635	99015	IA NONMETROPOLITAN AREA
52637	99015	IA NONMETROPOLITAN AREA
52638	99015	IA NONMETROPOLITAN AREA
52639	99015	IA NONMETROPOLITAN AREA
52640	99015	IA NONMETROPOLITAN AREA
52641	99015	IA NONMETROPOLITAN AREA
52642	99015	IA NONMETROPOLITAN AREA
52644	99015	IA NONMETROPOLITAN AREA
52645	99015	IA NONMETROPOLITAN AREA
52646	99015	IA NONMETROPOLITAN AREA
52647	99015	IA NONMETROPOLITAN AREA
52648	99015	IA NONMETROPOLITAN AREA
52649	99015	IA NONMETROPOLITAN AREA
52650	99015	IA NONMETROPOLITAN AREA
52651	99015	IA NONMETROPOLITAN AREA
52652	99015	IA NONMETROPOLITAN AREA
52653	99015	IA NONMETROPOLITAN AREA
52654	99015	IA NONMETROPOLITAN AREA
52655	99015	IA NONMETROPOLITAN AREA
52656	99015	IA NONMETROPOLITAN AREA
52657	99015	IA NONMETROPOLITAN AREA
52658	99015	IA NONMETROPOLITAN AREA
52659	99015	IA NONMETROPOLITAN AREA
52660	99015	IA NONMETROPOLITAN AREA
52701	99015	IA NONMETROPOLITAN AREA
52720	99015	IA NONMETROPOLITAN AREA
52721	99015	IA NONMETROPOLITAN AREA
52722	19340	Davenport-Moline-Rock Island, IA-IL MSA
52726	19340	Davenport-Moline-Rock Island, IA-IL MSA
52727	99015	IA NONMETROPOLITAN AREA
52728	19340	Davenport-Moline-Rock Island, IA-IL MSA
52729	99015	IA NONMETROPOLITAN AREA
52730	99015	IA NONMETROPOLITAN AREA
52731	99015	IA NONMETROPOLITAN AREA
52732	99015	IA NONMETROPOLITAN AREA
52733	99015	IA NONMETROPOLITAN AREA
52734	99015	IA NONMETROPOLITAN AREA
52736	99015	IA NONMETROPOLITAN AREA
52737	99015	IA NONMETROPOLITAN AREA
52738	99015	IA NONMETROPOLITAN AREA
52739	99015	IA NONMETROPOLITAN AREA
52742	99015	IA NONMETROPOLITAN AREA
52745	19340	Davenport-Moline-Rock Island, IA-IL MSA
52746	19340	Davenport-Moline-Rock Island, IA-IL MSA
52747	99015	IA NONMETROPOLITAN AREA
52748	19340	Davenport-Moline-Rock Island, IA-IL MSA
52749	99015	IA NONMETROPOLITAN AREA
52750	99015	IA NONMETROPOLITAN AREA
52751	99015	IA NONMETROPOLITAN AREA
52752	99015	IA NONMETROPOLITAN AREA
52753	19340	Davenport-Moline-Rock Island, IA-IL MSA
52754	99015	IA NONMETROPOLITAN AREA
52755	26980	Iowa City, IA MSA
52756	19340	Davenport-Moline-Rock Island, IA-IL MSA
52757	99015	IA NONMETROPOLITAN AREA
52758	19340	Davenport-Moline-Rock Island, IA-IL MSA
52759	99015	IA NONMETROPOLITAN AREA
52760	99015	IA NONMETROPOLITAN AREA
52761	99015	IA NONMETROPOLITAN AREA
52765	19340	Davenport-Moline-Rock Island, IA-IL MSA
52766	99015	IA NONMETROPOLITAN AREA
52767	19340	Davenport-Moline-Rock Island, IA-IL MSA
52768	19340	Davenport-Moline-Rock Island, IA-IL MSA
52769	99015	IA NONMETROPOLITAN AREA
52771	99015	IA NONMETROPOLITAN AREA
52772	99015	IA NONMETROPOLITAN AREA
52773	19340	Davenport-Moline-Rock Island, IA-IL MSA
52774	99015	IA NONMETROPOLITAN AREA
52776	99015	IA NONMETROPOLITAN AREA
52777	99015	IA NONMETROPOLITAN AREA
52778	99015	IA NONMETROPOLITAN AREA
52801	19340	Davenport-Moline-Rock Island, IA-IL MSA
52802	19340	Davenport-Moline-Rock Island, IA-IL MSA
52803	19340	Davenport-Moline-Rock Island, IA-IL MSA
52804	19340	Davenport-Moline-Rock Island, IA-IL MSA
52805	19340	Davenport-Moline-Rock Island, IA-IL MSA
52806	19340	Davenport-Moline-Rock Island, IA-IL MSA
52807	19340	Davenport-Moline-Rock Island, IA-IL MSA
52808	19340	Davenport-Moline-Rock Island, IA-IL MSA
52809	19340	Davenport-Moline-Rock Island, IA-IL MSA
53001	43100	Sheboygan, WI MSA
53002	33340	Milwaukee-Waukesha-West Allis, WI MSA
53003	99047	WI NONMETROPOLITAN AREA
53004	33340	Milwaukee-Waukesha-West Allis, WI MSA
53005	33340	Milwaukee-Waukesha-West Allis, WI MSA
53006	99047	WI NONMETROPOLITAN AREA
53007	33340	Milwaukee-Waukesha-West Allis, WI MSA
53008	33340	Milwaukee-Waukesha-West Allis, WI MSA
53010	22540	Fond du Lac, WI MSA
53011	43100	Sheboygan, WI MSA
53012	33340	Milwaukee-Waukesha-West Allis, WI MSA
53013	43100	Sheboygan, WI MSA
53014	11540	Appleton, WI MSA
53015	99047	WI NONMETROPOLITAN AREA
53016	99047	WI NONMETROPOLITAN AREA
53017	33340	Milwaukee-Waukesha-West Allis, WI MSA
53018	33340	Milwaukee-Waukesha-West Allis, WI MSA
53019	22540	Fond du Lac, WI MSA
53020	43100	Sheboygan, WI MSA
53021	33340	Milwaukee-Waukesha-West Allis, WI MSA
53022	33340	Milwaukee-Waukesha-West Allis, WI MSA
53023	43100	Sheboygan, WI MSA
53024	33340	Milwaukee-Waukesha-West Allis, WI MSA
53026	43100	Sheboygan, WI MSA
53027	33340	Milwaukee-Waukesha-West Allis, WI MSA
53029	33340	Milwaukee-Waukesha-West Allis, WI MSA
53031	43100	Sheboygan, WI MSA
53032	99047	WI NONMETROPOLITAN AREA
53033	33340	Milwaukee-Waukesha-West Allis, WI MSA
53034	99047	WI NONMETROPOLITAN AREA
53035	99047	WI NONMETROPOLITAN AREA
53036	99047	WI NONMETROPOLITAN AREA
53037	33340	Milwaukee-Waukesha-West Allis, WI MSA
53038	99047	WI NONMETROPOLITAN AREA
53039	99047	WI NONMETROPOLITAN AREA
53040	33340	Milwaukee-Waukesha-West Allis, WI MSA
53042	99047	WI NONMETROPOLITAN AREA
53044	43100	Sheboygan, WI MSA
53045	33340	Milwaukee-Waukesha-West Allis, WI MSA
53046	33340	Milwaukee-Waukesha-West Allis, WI MSA
53047	99047	WI NONMETROPOLITAN AREA
53048	99047	WI NONMETROPOLITAN AREA
53049	22540	Fond du Lac, WI MSA
53050	99047	WI NONMETROPOLITAN AREA
53051	33340	Milwaukee-Waukesha-West Allis, WI MSA
53052	33340	Milwaukee-Waukesha-West Allis, WI MSA
53056	33340	Milwaukee-Waukesha-West Allis, WI MSA
53057	22540	Fond du Lac, WI MSA
53058	33340	Milwaukee-Waukesha-West Allis, WI MSA
53059	99047	WI NONMETROPOLITAN AREA
53060	33340	Milwaukee-Waukesha-West Allis, WI MSA
53061	11540	Appleton, WI MSA
53062	11540	Appleton, WI MSA
53063	99047	WI NONMETROPOLITAN AREA
53064	33340	Milwaukee-Waukesha-West Allis, WI MSA
53065	22540	Fond du Lac, WI MSA
53066	33340	Milwaukee-Waukesha-West Allis, WI MSA
53069	33340	Milwaukee-Waukesha-West Allis, WI MSA
53070	43100	Sheboygan, WI MSA
53072	33340	Milwaukee-Waukesha-West Allis, WI MSA
53073	43100	Sheboygan, WI MSA
53074	33340	Milwaukee-Waukesha-West Allis, WI MSA
53075	43100	Sheboygan, WI MSA
53076	33340	Milwaukee-Waukesha-West Allis, WI MSA
53078	99047	WI NONMETROPOLITAN AREA
53079	22540	Fond du Lac, WI MSA
53080	33340	Milwaukee-Waukesha-West Allis, WI MSA
53081	43100	Sheboygan, WI MSA
53082	43100	Sheboygan, WI MSA
53083	43100	Sheboygan, WI MSA
53085	43100	Sheboygan, WI MSA
53086	33340	Milwaukee-Waukesha-West Allis, WI MSA
53088	11540	Appleton, WI MSA
53089	33340	Milwaukee-Waukesha-West Allis, WI MSA
53090	33340	Milwaukee-Waukesha-West Allis, WI MSA
53091	99047	WI NONMETROPOLITAN AREA
53092	33340	Milwaukee-Waukesha-West Allis, WI MSA
53093	43100	Sheboygan, WI MSA
53094	99047	WI NONMETROPOLITAN AREA
53095	33340	Milwaukee-Waukesha-West Allis, WI MSA
53097	33340	Milwaukee-Waukesha-West Allis, WI MSA
53098	99047	WI NONMETROPOLITAN AREA
53099	99047	WI NONMETROPOLITAN AREA
53101	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53102	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53103	33340	Milwaukee-Waukesha-West Allis, WI MSA
53104	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53105	39540	Racine, WI MSA
53108	39540	Racine, WI MSA
53109	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53110	33340	Milwaukee-Waukesha-West Allis, WI MSA
53114	99047	WI NONMETROPOLITAN AREA
53115	99047	WI NONMETROPOLITAN AREA
53118	33340	Milwaukee-Waukesha-West Allis, WI MSA
53119	33340	Milwaukee-Waukesha-West Allis, WI MSA
53120	99047	WI NONMETROPOLITAN AREA
53121	99047	WI NONMETROPOLITAN AREA
53122	33340	Milwaukee-Waukesha-West Allis, WI MSA
53125	99047	WI NONMETROPOLITAN AREA
53126	39540	Racine, WI MSA
53127	33340	Milwaukee-Waukesha-West Allis, WI MSA
53128	99047	WI NONMETROPOLITAN AREA
53129	33340	Milwaukee-Waukesha-West Allis, WI MSA
53130	33340	Milwaukee-Waukesha-West Allis, WI MSA
53132	33340	Milwaukee-Waukesha-West Allis, WI MSA
53137	99047	WI NONMETROPOLITAN AREA
53138	99047	WI NONMETROPOLITAN AREA
53139	39540	Racine, WI MSA
53140	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53141	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53142	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53143	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53144	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53146	33340	Milwaukee-Waukesha-West Allis, WI MSA
53147	99047	WI NONMETROPOLITAN AREA
53148	99047	WI NONMETROPOLITAN AREA
53149	33340	Milwaukee-Waukesha-West Allis, WI MSA
53150	33340	Milwaukee-Waukesha-West Allis, WI MSA
53151	33340	Milwaukee-Waukesha-West Allis, WI MSA
53152	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53153	33340	Milwaukee-Waukesha-West Allis, WI MSA
53154	33340	Milwaukee-Waukesha-West Allis, WI MSA
53156	99047	WI NONMETROPOLITAN AREA
53157	99047	WI NONMETROPOLITAN AREA
53158	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53159	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53167	39540	Racine, WI MSA
53168	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53170	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53171	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53172	33340	Milwaukee-Waukesha-West Allis, WI MSA
53176	99047	WI NONMETROPOLITAN AREA
53177	39540	Racine, WI MSA
53178	99047	WI NONMETROPOLITAN AREA
53179	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53181	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53182	39540	Racine, WI MSA
53183	33340	Milwaukee-Waukesha-West Allis, WI MSA
53184	99047	WI NONMETROPOLITAN AREA
53185	39540	Racine, WI MSA
53186	33340	Milwaukee-Waukesha-West Allis, WI MSA
53187	33340	Milwaukee-Waukesha-West Allis, WI MSA
53188	33340	Milwaukee-Waukesha-West Allis, WI MSA
53189	33340	Milwaukee-Waukesha-West Allis, WI MSA
53190	99047	WI NONMETROPOLITAN AREA
53191	99047	WI NONMETROPOLITAN AREA
53192	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53194	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53195	99047	WI NONMETROPOLITAN AREA
53199	16980	Chicago-Naperville-Joliet, IL-IN-WI MSA
53201	33340	Milwaukee-Waukesha-West Allis, WI MSA
53202	33340	Milwaukee-Waukesha-West Allis, WI MSA
53203	33340	Milwaukee-Waukesha-West Allis, WI MSA
53204	33340	Milwaukee-Waukesha-West Allis, WI MSA
53205	33340	Milwaukee-Waukesha-West Allis, WI MSA
53206	33340	Milwaukee-Waukesha-West Allis, WI MSA
53207	33340	Milwaukee-Waukesha-West Allis, WI MSA
53208	33340	Milwaukee-Waukesha-West Allis, WI MSA
53209	33340	Milwaukee-Waukesha-West Allis, WI MSA
53210	33340	Milwaukee-Waukesha-West Allis, WI MSA
53211	33340	Milwaukee-Waukesha-West Allis, WI MSA
53212	33340	Milwaukee-Waukesha-West Allis, WI MSA
53213	33340	Milwaukee-Waukesha-West Allis, WI MSA
53214	33340	Milwaukee-Waukesha-West Allis, WI MSA
53215	33340	Milwaukee-Waukesha-West Allis, WI MSA
53216	33340	Milwaukee-Waukesha-West Allis, WI MSA
53217	33340	Milwaukee-Waukesha-West Allis, WI MSA
53218	33340	Milwaukee-Waukesha-West Allis, WI MSA
53219	33340	Milwaukee-Waukesha-West Allis, WI MSA
53220	33340	Milwaukee-Waukesha-West Allis, WI MSA
53221	33340	Milwaukee-Waukesha-West Allis, WI MSA
53222	33340	Milwaukee-Waukesha-West Allis, WI MSA
53223	33340	Milwaukee-Waukesha-West Allis, WI MSA
53224	33340	Milwaukee-Waukesha-West Allis, WI MSA
53225	33340	Milwaukee-Waukesha-West Allis, WI MSA
53226	33340	Milwaukee-Waukesha-West Allis, WI MSA
53227	33340	Milwaukee-Waukesha-West Allis, WI MSA
53228	33340	Milwaukee-Waukesha-West Allis, WI MSA
53233	33340	Milwaukee-Waukesha-West Allis, WI MSA
53234	33340	Milwaukee-Waukesha-West Allis, WI MSA
53235	33340	Milwaukee-Waukesha-West Allis, WI MSA
53237	33340	Milwaukee-Waukesha-West Allis, WI MSA
53244	33340	Milwaukee-Waukesha-West Allis, WI MSA
53259	33340	Milwaukee-Waukesha-West Allis, WI MSA
53263	33340	Milwaukee-Waukesha-West Allis, WI MSA
53267	33340	Milwaukee-Waukesha-West Allis, WI MSA
53268	33340	Milwaukee-Waukesha-West Allis, WI MSA
53270	33340	Milwaukee-Waukesha-West Allis, WI MSA
53274	33340	Milwaukee-Waukesha-West Allis, WI MSA
53277	33340	Milwaukee-Waukesha-West Allis, WI MSA
53278	33340	Milwaukee-Waukesha-West Allis, WI MSA
53280	33340	Milwaukee-Waukesha-West Allis, WI MSA
53281	33340	Milwaukee-Waukesha-West Allis, WI MSA
53284	33340	Milwaukee-Waukesha-West Allis, WI MSA
53285	33340	Milwaukee-Waukesha-West Allis, WI MSA
53288	33340	Milwaukee-Waukesha-West Allis, WI MSA
53290	33340	Milwaukee-Waukesha-West Allis, WI MSA
53293	33340	Milwaukee-Waukesha-West Allis, WI MSA
53295	33340	Milwaukee-Waukesha-West Allis, WI MSA
53401	39540	Racine, WI MSA
53402	39540	Racine, WI MSA
53403	39540	Racine, WI MSA
53404	39540	Racine, WI MSA
53405	39540	Racine, WI MSA
53406	39540	Racine, WI MSA
53407	39540	Racine, WI MSA
53408	39540	Racine, WI MSA
53490	39540	Racine, WI MSA
53501	27500	Janesville, WI MSA
53502	99047	WI NONMETROPOLITAN AREA
53503	31540	Madison, WI MSA
53504	99047	WI NONMETROPOLITAN AREA
53505	27500	Janesville, WI MSA
53506	31540	Madison, WI MSA
53507	31540	Madison, WI MSA
53508	31540	Madison, WI MSA
53510	99047	WI NONMETROPOLITAN AREA
53511	27500	Janesville, WI MSA
53512	27500	Janesville, WI MSA
53515	31540	Madison, WI MSA
53516	99047	WI NONMETROPOLITAN AREA
53517	31540	Madison, WI MSA
53518	99047	WI NONMETROPOLITAN AREA
53520	99047	WI NONMETROPOLITAN AREA
53521	99047	WI NONMETROPOLITAN AREA
53522	99047	WI NONMETROPOLITAN AREA
53523	31540	Madison, WI MSA
53525	27500	Janesville, WI MSA
53526	31540	Madison, WI MSA
53527	31540	Madison, WI MSA
53528	31540	Madison, WI MSA
53529	31540	Madison, WI MSA
53530	99047	WI NONMETROPOLITAN AREA
53531	31540	Madison, WI MSA
53532	31540	Madison, WI MSA
53533	31540	Madison, WI MSA
53534	27500	Janesville, WI MSA
53535	31540	Madison, WI MSA
53536	27500	Janesville, WI MSA
53537	27500	Janesville, WI MSA
53538	99047	WI NONMETROPOLITAN AREA
53540	99047	WI NONMETROPOLITAN AREA
53541	99047	WI NONMETROPOLITAN AREA
53542	27500	Janesville, WI MSA
53543	31540	Madison, WI MSA
53544	31540	Madison, WI MSA
53545	27500	Janesville, WI MSA
53546	27500	Janesville, WI MSA
53547	27500	Janesville, WI MSA
53548	27500	Janesville, WI MSA
53549	99047	WI NONMETROPOLITAN AREA
53550	99047	WI NONMETROPOLITAN AREA
53551	99047	WI NONMETROPOLITAN AREA
53553	31540	Madison, WI MSA
53554	99047	WI NONMETROPOLITAN AREA
53555	31540	Madison, WI MSA
53556	99047	WI NONMETROPOLITAN AREA
53557	99047	WI NONMETROPOLITAN AREA
53558	31540	Madison, WI MSA
53559	31540	Madison, WI MSA
53560	31540	Madison, WI MSA
53561	99047	WI NONMETROPOLITAN AREA
53562	31540	Madison, WI MSA
53563	27500	Janesville, WI MSA
53565	31540	Madison, WI MSA
53566	99047	WI NONMETROPOLITAN AREA
53569	99047	WI NONMETROPOLITAN AREA
53570	99047	WI NONMETROPOLITAN AREA
53571	31540	Madison, WI MSA
53572	31540	Madison, WI MSA
53573	99047	WI NONMETROPOLITAN AREA
53574	99047	WI NONMETROPOLITAN AREA
53575	31540	Madison, WI MSA
53576	27500	Janesville, WI MSA
53577	99047	WI NONMETROPOLITAN AREA
53578	99047	WI NONMETROPOLITAN AREA
